row_id,place_id,place_name,city,state,category,latitude,longitude,visit_date,visit_year,visit_month,visit_month_name,day_of_week,is_weekend,season,time_of_day,weather_condition,temperature_c,humidity_percent,rainfall_mm,weather_suitability_score,user_rating,review_text,sentiment_score,sentiment_label,crowd_level,crowd_numeric,entry_free,entry_fee_inr,visit_duration,travel_type,would_revisit,would_recommend,final_recommendation_score
3438,PL5997,Jallianwala Bagh,Amritsar,Punjab,Historic,31.616884,74.874895,2019-05-29,2019,5,May,Wednesday,No,Spring,Evening,Clear,30.7,39.0,1.8,0.83,4.6,"Unforgettable experience, will definitely visit again soon",1.0,Positive,High,3.0,No,20.0,< 1 hour,Group,Yes,Yes,0.7535
3439,PL2700,Mughal Gardens,Srinagar,Jammu & Kashmir,Natural,34.117445,74.872271,2021-09-22,2021,9,September,Wednesday,No,Monsoon,Night,Heavy Rain,27.3,93.0,18.5,0.4,4.1,"Absolutely breathtaking experience, must visit for everyone",1.0,Positive,Medium,2.0,No,40.0,2-4 hours,Family,No,Yes,0.696
3440,PL9780,Old Manali,Manali,Himachal Pradesh,Cultural,32.260557000000006,77.169169,2023-10-04,2023,10,October,Wednesday,No,Winter,Evening,Light Rain,14.7,57.0,22.9,0.4,4.5,"Unforgettable experience, will definitely visit again soon",1.0,Positive,Medium,2.0,No,20.0,4-6 hours,Family,,Yes,0.72
3441,PL2700,Mughal Gardens,Srinagar,Jammu & Kashmir,Natural,34.11749,74.872026,2020-09-02,2020,9,September,Wednesday,No,Monsoon,Night,Foggy,20.4,,1.5,0.12,4.6,,-1.0,Negative,Low,1.0,No,150.0,Full Day,Business,No,Yes,0.506
3442,PL5780,Pari Mahal,Srinagar,Jammu & Kashmir,Historic,34.079530999999996,74.84712999999999,2023-04-24,2023,4,April,Monday,No,Spring,Afternoon,Clear,31.2,65.0,2.7,0.8,3.9,Very informative guides and well preserved heritage site,,,Low,1.0,No,150.0,1-2 hours,Solo,No,Yes,0.759
3443,PL7835,Hawa Mahal,Jaipur,Rajasthan,Historic,26.920792,75.828658,2024-04-14,2024,4,April,Sunday,Yes,Spring,Morning,Clear,23.8,70.0,1.8,0.98,4.6,"Mesmerizing beauty, the sunset here was simply divine",1.0,Positive,High,3.0,Yes,0.0,2-4 hours,Family,Yes,Yes,0.791
3444,PL4820,Amber Fort,Jaipur,Rajasthan,Historic,26.989334999999997,75.847522,2022-04-08,2022,4,April,Friday,No,Spring,Afternoon,Light Rain,24.2,60.0,41.2,0.74,4.3,Very informative guides and well preserved heritage site,0.0,Neutral,High,3.0,No,250.0,,Business,Yes,Yes,0.588
3445,PL6364,Samanar Hills,Madurai,Tamil Nadu,Natural,9.965422,77.963238,2024-09-15,2024,9,September,Sunday,Yes,Monsoon,Afternoon,Foggy,28.5,83.0,2.9,0.27,4.4,Reasonable entry fee for what the place offers visitors,0.0,Neutral,High,3.0,Yes,0.0,< 1 hour,Couple,Yes,Yes,0.4765
3446,PL5358,Indian Museum,Kolkata,West Bengal,Cultural,22.558668,88.348026,2024-11-15,2024,11,November,Friday,No,Winter,Night,Sunny,12.0,61.0,0.4,0.91,3.8,"Okay experience, could be better with improved maintenance",0.0,Neutral,High,3.0,No,20.0,2-4 hours,Business,No,Yes,0.6005
3447,PL2433,Durgakund Temple,Varanasi,Uttar Pradesh,Religious,25.29738,82.993639,2020-03-17,2020,3,March,Tuesday,No,Spring,Night,Cloudy,16.8,67.0,9.5,0.48,3.7,Excellent crowd management and great facilities available,1.0,Positive,High,3.0,No,40.0,< 1 hour,Group,Yes,Yes,0.612
3448,PL6568,Humayun's Tomb,Delhi,Delhi,Historic,28.598133999999998,77.254261,2020-11-26,2020,11,November,Thursday,No,Winter,Afternoon,Partly Cloudy,,50.0,1.3,0.81,4.7,"Not worth the entry fee, basic facilities were lacking",-1.0,Negative,Low,1.0,Yes,0.0,< 1 hour,Group,Yes,Yes,0.6845
3449,PL9432,Science City,Kolkata,West Bengal,Cultural,22.541658,88.39414599999999,2024-11-03,2024,11,November,Sunday,Yes,Winter,Morning,Sunny,20.3,46.0,0.4,0.76,4.7,Excellent crowd management and great facilities available,1.0,Positive,High,3.0,No,20.0,4-6 hours,,Yes,Yes,0.742
3450,PL0712,Gandhi Museum,Madurai,Tamil Nadu,Cultural,9.916563,78.11771,2021-03-04,2021,3,March,Thursday,No,Spring,Morning,Clear,26.2,57.0,1.7,0.77,4.3,"Peaceful and serene atmosphere, highly recommended to all",1.0,,Medium,2.0,No,150.0,2-4 hours,Family,Yes,Yes,0.8005
3451,PL8890,Nahargarh Fort,Jaipur,Rajasthan,Historic,26.949153000000003,75.815493,2019-12-08,2019,12,December,Sunday,Yes,Winter,Night,Sunny,17.9,59.0,0.7,0.92,4.1,"Heavily commercialised, lost its original charm sadly",-1.0,Negative,High,3.0,Yes,0.0,,Family,,Yes,0.496
3452,PL4286,Emerald Lake,Ooty,Tamil Nadu,Natural,11.438049999999999,76.716958,2022-04-29,2022,4,April,Friday,No,Spring,Evening,Foggy,17.2,63.0,0.1,0.39,3.9,Very informative guides and well preserved heritage site,0.0,Neutral,Medium,2.0,Yes,0.0,4-6 hours,Business,Yes,Yes,0.5565
3453,PL2849,Varanasi Ghats,Varanasi,Uttar Pradesh,Religious,25.321762,83.007665,2021-06-11,2021,6,June,Friday,No,Monsoon,Evening,Clear,20.1,81.0,0.4,0.78,4.5,"Average attraction, suitable for tourists visiting nearby",0.0,Neutral,High,3.0,No,20.0,Full Day,Couple,Yes,Yes,0.61
3454,PL7387,Chhatrapati Shivaji Museum,Mumbai,Maharashtra,Cultural,18.926047,72.833297,2024-02-06,2024,2,February,Tuesday,No,Summer,Afternoon,Light Rain,21.7,40.0,,0.74,4.4,Excellent crowd management and great facilities available,1.0,Positive,High,3.0,Yes,0.0,< 1 hour,Business,No,Yes,0.719
3455,PL0132,Red Fort,Delhi,Delhi,Historic,28.654434,77.243913,2024-04-23,2024,4,April,Tuesday,No,Spring,Evening,Clear,24.4,63.0,0.8,,4.8,Wonderful place to spend quality time with family,1.0,Positive,Medium,2.0,No,250.0,4-6 hours,Solo,No,Yes,0.8705
3456,PL7000,Solang Valley,Manali,Himachal Pradesh,Natural,32.319677,77.152266,2023-12-14,2023,12,December,Thursday,No,Winter,Night,Foggy,13.2,52.0,0.1,0.1,3.7,"Mixed experience, some parts well maintained others not so",0.0,Neutral,Low,1.0,No,30.0,Full Day,Family,Yes,Yes,0.572
3457,PL5997,Jallianwala Bagh,Amritsar,Punjab,Historic,31.616103,74.881303,2021-06-02,2021,6,June,Wednesday,No,Monsoon,Morning,Foggy,21.7,69.0,1.2,0.22,4.3,"Unforgettable experience, will definitely visit again soon",1.0,,Medium,2.0,Yes,0.0,Full Day,Group,Yes,Yes,0.663
3458,PL5780,Pari Mahal,Srinagar,Jammu & Kashmir,Historic,34.080793,74.851748,2022-10-27,2022,10,October,Thursday,No,Winter,Morning,,9.3,48.0,20.4,0.46,4.4,"Decent place to visit, nothing extraordinary but okay",0.0,Neutral,High,3.0,No,150.0,Full Day,Solo,Yes,Yes,0.524
3459,PL7000,Solang Valley,Manali,Himachal Pradesh,Natural,32.322257,77.148853,2023-12-17,2023,12,December,Sunday,Yes,Winter,Morning,Windy,15.1,44.0,1.5,0.43,4.3,"Moderate crowd, facilities are acceptable for the price",0.0,Neutral,High,3.0,No,500.0,4-6 hours,Couple,No,Yes,0.5105
3460,PL1359,Salar Jung Museum,Hyderabad,Telangana,Cultural,17.371794,78.483365,2021-08-17,2021,8,August,Tuesday,No,Monsoon,Morning,Sunny,26.7,81.0,1.3,0.89,3.6,,0.0,Neutral,Low,1.0,No,500.0,< 1 hour,Group,Yes,Yes,0.7635
3461,PL5111,Ramnagar Fort,Varanasi,Uttar Pradesh,Historic,25.283456,83.035218,2024-06-21,2024,6,June,Friday,No,Monsoon,Evening,Light Rain,28.0,82.0,20.8,0.53,4.0,"Unforgettable experience, will definitely visit again soon",1.0,Positive,Medium,2.0,No,500.0,2-4 hours,Business,Yes,Yes,0.7225
3462,PL6942,Koodal Azhagar Temple,Madurai,Tamil Nadu,Religious,9.908560999999999,78.12575100000001,2019-10-05,2019,10,October,Saturday,Yes,Winter,Morning,Heavy Rain,10.8,62.0,25.2,0.13,4.2,Not as grand as expected but still worth a short visit,0.0,Neutral,High,3.0,Yes,0.0,2-4 hours,Business,No,Yes,0.4295
3463,PL6461,Juhu Beach,Mumbai,Maharashtra,Natural,19.090089,72.82814,2020-05-18,2020,5,May,Monday,No,Spring,Afternoon,Light Rain,26.4,64.0,21.1,0.44,4.1,"Overcrowded and poorly maintained, very disappointing visit",-1.0,Negative,Low,1.0,Yes,0.0,1-2 hours,Solo,No,Yes,0.556
3464,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.924622,72.829731,2024-03-25,2024,3,March,Monday,No,Spring,Night,Partly Cloudy,27.1,49.0,0.4,0.95,4.1,Amazing historical significance and stunning architecture,1.0,Positive,Low,1.0,No,50.0,4-6 hours,Group,Yes,Yes,0.9335
3465,PL6341,Siddhivinayak Temple,Mumbai,Maharashtra,Religious,19.019949,72.830005,2024-10-04,2024,10,October,Friday,No,Winter,Morning,Partly Cloudy,,65.0,2.7,0.94,4.4,"Heavily commercialised, lost its original charm sadly",-1.0,Negative,High,3.0,Yes,0.0,Full Day,Group,,Yes,0.519
3466,PL7220,St. Philomena's Church,Mysore,Karnataka,Religious,12.311842,76.657465,2019-06-22,2019,6,June,Saturday,Yes,Monsoon,Night,Heavy Rain,29.1,71.0,4.6,0.33,4.4,Wonderful place to spend quality time with family,1.0,Positive,High,3.0,No,50.0,Full Day,Couple,Yes,Yes,0.6165
3467,PL6568,Humayun's Tomb,Delhi,Delhi,Historic,28.591604999999998,77.25139899999999,2021-10-29,2021,10,October,Friday,No,Winter,Morning,Windy,6.5,48.0,3.0,0.73,3.6,"Moderate crowd, facilities are acceptable for the price",0.0,Neutral,Medium,2.0,No,200.0,2-4 hours,Business,Yes,Yes,0.6235
3468,PL5033,Marine Drive,Mumbai,Maharashtra,Natural,18.943058999999998,72.82387,2022-10-13,2022,10,October,Thursday,No,Winter,Night,Cloudy,10.4,47.0,13.4,0.68,4.5,"Decent place to visit, nothing extraordinary but okay",0.0,Neutral,High,3.0,No,40.0,1-2 hours,Family,Yes,Yes,0.585
3469,PL4819,Lotus Temple,Delhi,Delhi,Religious,28.549773,77.259233,2023-08-08,2023,8,August,Tuesday,No,Monsoon,Night,Sunny,29.7,84.0,1.3,0.99,4.7,,1.0,Positive,High,3.0,No,500.0,2-4 hours,Couple,Yes,Yes,0.7995
3470,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.925433,72.837521,2021-04-25,2021,4,April,Sunday,Yes,Spring,Afternoon,Sunny,20.5,60.0,0.9,0.89,4.2,"Litter everywhere, needs better cleanliness management urgently",-1.0,Negative,High,3.0,No,30.0,Full Day,Couple,,Yes,0.4945
3471,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.381116,78.402936,2024-01-21,2024,1,January,Sunday,Yes,Summer,Morning,Heavy Rain,27.0,49.0,1.6,0.23,3.6,,0.0,Neutral,High,3.0,No,40.0,2-4 hours,Solo,Yes,Yes,0.4185
3472,PL9654,Kashi Vishwanath Temple,Varanasi,Uttar Pradesh,Religious,25.306691999999998,83.010316,2021-02-03,2021,2,February,Wednesday,No,Summer,Afternoon,Partly Cloudy,28.0,39.0,1.0,0.96,4.9,Wonderful place to spend quality time with family,1.0,,High,3.0,No,40.0,< 1 hour,Business,Yes,Yes,0.804
3473,PL0739,Gulmarg Gondola,Gulmarg,Jammu & Kashmir,Natural,34.047792,74.38358,2019-01-07,2019,1,January,Monday,No,Summer,Evening,Heavy Rain,28.2,49.0,17.5,0.17,4.3,"Long queues and rude staff, spoiled the overall experience",-1.0,,High,3.0,Yes,0.0,2-4 hours,Family,No,Yes,0.3205
3474,PL0132,Red Fort,Delhi,Delhi,Historic,28.656115,77.245257,2023-03-17,2023,3,March,Friday,No,Spring,Night,Partly Cloudy,27.1,73.0,0.5,0.87,4.3,Reasonable entry fee for what the place offers visitors,0.0,Neutral,Low,1.0,No,,< 1 hour,Business,Yes,Yes,0.8005
3475,PL6505,Shankaracharya Temple,Srinagar,Jammu & Kashmir,Religious,34.089512,74.852656,2023-08-13,2023,8,August,Sunday,Yes,Monsoon,Evening,Light Rain,28.7,92.0,36.9,0.5,5.0,"Moderate crowd, facilities are acceptable for the price",0.0,Neutral,Medium,2.0,Yes,0.0,< 1 hour,Family,No,Yes,0.65
3476,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.386483,78.400148,2024-08-15,2024,8,August,Thursday,No,Monsoon,Morning,Heavy Rain,25.1,83.0,6.2,,4.7,"Mesmerizing beauty, the sunset here was simply divine",1.0,Positive,Medium,2.0,No,100.0,2-4 hours,Business,Yes,Yes,0.717
3477,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.387292,78.397706,2020-08-04,2020,8,August,Tuesday,No,Monsoon,Evening,Sunny,25.2,83.0,2.9,0.95,4.6,"Mixed experience, some parts well maintained others not so",0.0,Neutral,High,3.0,No,100.0,1-2 hours,Couple,Yes,Yes,0.6585
3478,PL0876,Howrah Bridge,Kolkata,West Bengal,Monument,22.584615,88.343641,2020-12-11,2020,12,December,Friday,No,Winter,Night,Foggy,10.4,78.0,0.8,0.2,4.2,Not as grand as expected but still worth a short visit,0.0,Neutral,High,,No,75.0,< 1 hour,Family,No,Yes,0.447
3479,PL7369,Ramoji Film City,Hyderabad,Telangana,Cultural,17.25795,78.68495300000001,2022-08-29,2022,8,August,Monday,No,Monsoon,Evening,Light Rain,21.5,,16.9,0.74,5.0,"Worth every penny, the view was absolutely spectacular",0.0,Neutral,High,3.0,No,100.0,2-4 hours,Couple,Yes,Yes,0.63
3480,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.380257999999998,78.404713,2021-04-10,2021,4,April,Saturday,Yes,Spring,Night,Cloudy,26.8,58.0,8.9,0.45,4.7,"Okay experience, could be better with improved maintenance",0.0,Neutral,High,3.0,No,75.0,4-6 hours,Couple,Yes,Yes,0.5395
3481,PL7901,Hazratbal Shrine,Srinagar,Jammu & Kashmir,Religious,34.126375,,2019-02-05,2019,2,February,Tuesday,No,Summer,Morning,Heavy Rain,31.4,62.0,9.8,0.39,4.3,"Unforgettable experience, will definitely visit again soon",1.0,Positive,Medium,2.0,Yes,0.0,4-6 hours,Family,Yes,Yes,0.7055
3482,PL6505,Shankaracharya Temple,Srinagar,Jammu & Kashmir,Religious,34.087767,74.853832,2022-09-06,2022,9,September,Tuesday,No,Monsoon,Night,Heavy Rain,21.5,67.0,32.4,0.17,4.8,"Good for a one time visit, average experience overall",0.0,Neutral,Medium,2.0,No,150.0,Full Day,Family,Yes,Yes,0.5555
3483,PL8003,Sundarbans,Kolkata,West Bengal,Natural,21.946151,88.999454,2024-06-20,2024,6,June,Thursday,No,Monsoon,Evening,Light Rain,24.6,82.0,8.7,0.59,,"Litter everywhere, needs better cleanliness management urgently",,,High,3.0,No,500.0,1-2 hours,Business,No,Yes,0.4435
3484,PL1954,Birla Mandir,Hyderabad,Telangana,Religious,17.407816999999998,78.466437,2022-08-17,2022,8,August,Wednesday,No,Monsoon,Night,Heavy Rain,29.9,80.0,16.8,0.27,4.3,"Heavily commercialised, lost its original charm sadly",-1.0,Negative,Low,1.0,No,75.0,4-6 hours,Family,Yes,Yes,0.5255
3485,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.918506,72.837507,2022-04-25,2022,4,April,Monday,No,Spring,Night,Clear,21.6,73.0,1.7,0.82,4.8,"Worth every penny, the view was absolutely spectacular",0.0,Neutral,High,3.0,No,150.0,1-2 hours,Business,No,Yes,0.638
3486,PL9780,Old Manali,Manali,Himachal Pradesh,Cultural,32.261328000000006,77.17200799999999,2022-02-23,2022,2,February,Wednesday,No,Summer,Morning,Partly Cloudy,34.8,38.0,1.7,0.84,4.1,Incredible architecture that leaves you speechless completely,1.0,Positive,High,3.0,Yes,0.0,1-2 hours,,Yes,Yes,0.726
3487,PL7387,Chhatrapati Shivaji Museum,Mumbai,Maharashtra,Cultural,18.93117,72.83508,2023-08-18,2023,8,August,Friday,No,Monsoon,Night,Clear,24.3,76.0,2.5,0.81,4.6,"Overpriced for what it offers, parking was a nightmare",-1.0,,High,3.0,No,250.0,1-2 hours,,No,Yes,0.4985
3488,PL5619,Mysore Palace,Mysore,Karnataka,Historic,12.306147,76.65604400000001,2022-11-26,2022,11,November,Saturday,Yes,Winter,Evening,Foggy,12.1,67.0,1.1,0.23,4.5,"Great experience overall, very well maintained and clean",1.0,Positive,High,3.0,No,30.0,2-4 hours,Couple,Yes,Yes,0.5975
3489,PL0739,Gulmarg Gondola,Gulmarg,Jammu & Kashmir,Natural,34.046766000000005,74.375602,2024-03-08,2024,3,March,Friday,No,Spring,Night,Windy,24.6,53.0,2.0,0.5,4.9,Very informative guides and well preserved heritage site,,,Medium,2.0,No,500.0,< 1 hour,Group,No,Yes,0.644
3490,PL6364,Samanar Hills,Madurai,Tamil Nadu,Natural,9.96463,77.969179,2022-06-11,2022,6,June,Saturday,Yes,Monsoon,Evening,Sunny,25.9,67.0,1.4,0.8,5.0,Incredible architecture that leaves you speechless completely,1.0,Positive,High,3.0,No,75.0,< 1 hour,Family,No,Yes,0.77
3491,PL5033,Marine Drive,Mumbai,Maharashtra,Natural,18.947955999999998,72.82097300000001,2024-02-23,2024,2,February,Friday,No,Summer,Evening,Heavy Rain,38.7,30.0,9.1,0.3,4.2,"Absolutely breathtaking experience, must visit for everyone",1.0,Positive,Medium,2.0,No,50.0,2-4 hours,Business,No,Yes,0.677
3492,PL3282,Meenakshi Temple,Madurai,Tamil Nadu,Religious,9.922194999999999,78.11992099999999,2019-01-14,2019,1,January,Monday,No,Summer,Morning,Foggy,38.8,40.0,2.2,0.23,4.6,"Mesmerizing beauty, the sunset here was simply divine",1.0,Positive,High,3.0,No,200.0,Full Day,Group,Yes,Yes,0.6035
3493,PL1359,Salar Jung Museum,Hyderabad,Telangana,Cultural,17.376384,78.483266,2020-03-19,2020,3,March,Thursday,No,Spring,Afternoon,Heavy Rain,20.4,64.0,13.5,0.18,4.4,Amazing historical significance and stunning architecture,1.0,Positive,Medium,2.0,No,250.0,1-2 hours,,Yes,Yes,0.659
3494,PL8858,Elephanta Caves,Mumbai,Maharashtra,Historic,18.968247,72.930353,2023-05-25,2023,5,May,Thursday,No,Spring,Morning,Partly Cloudy,20.8,71.0,2.7,,4.1,"Great experience overall, very well maintained and clean",1.0,,Medium,2.0,Yes,0.0,< 1 hour,Family,Yes,Yes,0.8085
3495,PL2700,Mughal Gardens,Srinagar,Jammu & Kashmir,Natural,34.12301,74.86753900000001,2022-07-21,2022,7,July,Thursday,No,Monsoon,Night,Light Rain,25.2,,46.2,0.47,4.1,Reasonable entry fee for what the place offers visitors,0.0,Neutral,High,3.0,Yes,0.0,< 1 hour,Family,Yes,Yes,0.5085
3496,PL6942,Koodal Azhagar Temple,Madurai,Tamil Nadu,Religious,9.909289,78.124404,2020-02-16,2020,2,February,Sunday,Yes,Summer,Afternoon,Sunny,34.5,33.0,2.3,0.92,4.2,"Absolutely breathtaking experience, must visit for everyone",1.0,Positive,Medium,2.0,No,250.0,,Family,No,Yes,0.832
3497,PL5358,Indian Museum,Kolkata,West Bengal,Cultural,22.560585,88.34805899999999,2024-08-29,2024,8,August,Thursday,No,Monsoon,Afternoon,Sunny,18.9,71.0,0.1,0.87,,,0.0,Neutral,High,3.0,No,50.0,4-6 hours,Solo,No,Yes,0.6325
3498,PL1806,Rose Garden,Ooty,Tamil Nadu,Natural,11.422761,76.71048,2021-01-27,2021,1,January,Wednesday,No,Summer,Morning,Windy,32.8,33.0,1.6,0.6,4.1,"Worth every penny, the view was absolutely spectacular",0.0,Neutral,Low,1.0,No,250.0,1-2 hours,Business,Yes,Yes,0.721
3499,PL7220,St. Philomena's Church,Mysore,Karnataka,Religious,12.319471,76.658002,2024-08-23,2024,8,August,Friday,No,Monsoon,Evening,Heavy Rain,20.0,89.0,49.6,0.12,4.8,"Decent place to visit, nothing extraordinary but okay",0.0,,High,3.0,No,250.0,2-4 hours,Business,Yes,Yes,0.463
3500,PL5443,Backwaters,Alleppey,Kerala,Natural,9.498942000000001,76.340759,2022-07-29,2022,7,July,Friday,No,Monsoon,Evening,Cloudy,29.9,80.0,40.1,0.44,4.7,"Perfect spot for photography, loved every moment here",1.0,,High,3.0,No,40.0,4-6 hours,Solo,Yes,Yes,0.662
3501,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.381967,78.3986,2022-07-27,2022,7,July,Wednesday,No,Monsoon,Night,Sunny,25.4,73.0,,,4.6,Wonderful place to spend quality time with family,1.0,Positive,Low,1.0,No,250.0,Full Day,Group,Yes,Yes,0.926
3502,PL5443,Backwaters,Alleppey,Kerala,Natural,9.493719,76.335885,2020-02-04,2020,2,February,Tuesday,No,Summer,Evening,Partly Cloudy,36.4,38.0,0.8,0.78,4.1,,0.0,Neutral,High,3.0,No,200.0,Full Day,Group,Yes,Yes,0.586
3503,PL5780,Pari Mahal,Srinagar,Jammu & Kashmir,Historic,34.077702,74.85533199999999,2020-06-28,2020,6,June,Sunday,Yes,Monsoon,Afternoon,Clear,30.1,72.0,2.7,0.95,3.9,Incredible architecture that leaves you speechless completely,1.0,Positive,Medium,2.0,Yes,0.0,< 1 hour,Business,No,Yes,0.8215
3504,PL9900,Ooty Lake,Ooty,Tamil Nadu,Natural,11.409161,76.69434399999999,2023-03-13,2023,3,March,Monday,No,Spring,Night,Foggy,27.8,69.0,2.1,0.12,4.3,"Average attraction, suitable for tourists visiting nearby",0.0,Neutral,High,3.0,Yes,0.0,1-2 hours,Family,Yes,Yes,0.433
3505,PL9604,Jal Mahal,Jaipur,Rajasthan,Natural,26.956183,75.846928,2021-10-05,2021,10,October,Tuesday,No,Winter,Evening,Cloudy,7.4,50.0,18.9,0.53,4.4,"Okay experience, could be better with improved maintenance",0.0,Neutral,High,3.0,No,500.0,Full Day,Solo,Yes,Yes,0.5415
3506,PL0730,Qutub Minar,Delhi,Delhi,Historic,28.528904,77.184133,2019-03-14,2019,3,March,Thursday,No,Spring,Morning,Clear,30.3,54.0,2.5,0.89,5.0,Very informative guides and well preserved heritage site,0.0,Neutral,Low,1.0,No,250.0,Full Day,Couple,Yes,Yes,0.8475
3507,PL6357,Brindavan Gardens,Mysore,Karnataka,Natural,12.427531,76.572739,2019-01-19,2019,1,January,Saturday,Yes,Summer,Afternoon,Cloudy,27.2,45.0,5.0,0.62,3.7,Very informative guides and well preserved heritage site,0.0,Neutral,High,3.0,No,200.0,< 1 hour,Solo,Yes,Yes,0.522
3508,PL5443,Backwaters,Alleppey,Kerala,Natural,9.4968,76.340119,2019-08-12,2019,8,August,Monday,No,Monsoon,Morning,Sunny,,92.0,0.3,0.83,5.0,"Not worth the entry fee, basic facilities were lacking",-1.0,Negative,Low,1.0,No,50.0,< 1 hour,Business,Yes,Yes,0.7075
3509,PL5181,Dakshineswar Kali Temple,Kolkata,West Bengal,Religious,22.651636,88.357393,2020-12-17,2020,12,December,Thursday,No,Winter,Evening,Cloudy,15.9,42.0,10.1,0.57,4.1,"Peaceful and serene atmosphere, highly recommended to all",,,High,3.0,No,200.0,< 1 hour,Business,No,Yes,0.6585
3510,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.925481,72.835167,2019-01-28,2019,1,January,Monday,No,Summer,Evening,Light Rain,27.7,55.0,19.2,0.54,4.9,"Absolutely breathtaking experience, must visit for everyone",,,Medium,2.0,No,200.0,1-2 hours,Family,No,Yes,0.779
3511,PL1787,Alappuzha Beach,Alleppey,Kerala,Natural,9.492912,76.3254,2020-06-03,2020,6,June,Wednesday,No,Monsoon,Evening,Cloudy,26.9,68.0,5.7,0.44,4.7,Not as grand as expected but still worth a short visit,,,High,3.0,No,,< 1 hour,,Yes,Yes,0.537
3512,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.924982,72.836406,2020-08-18,2020,8,August,Tuesday,No,Monsoon,Evening,Windy,26.4,71.0,2.1,,4.7,Fine place for a quick stop during your city tour,0.0,Neutral,Medium,2.0,No,50.0,2-4 hours,Family,Yes,Yes,0.647
3513,PL8460,Karanji Lake,Mysore,Karnataka,Natural,12.289667,76.652716,2020-07-23,2020,7,July,Thursday,No,Monsoon,Night,Foggy,34.9,73.0,,0.17,3.8,Reasonable entry fee for what the place offers visitors,0.0,Neutral,High,3.0,No,250.0,Full Day,Group,Yes,Yes,0.4155
3514,PL6821,Taj Mahal,Agra,Uttar Pradesh,Historic,27.172442,78.04626400000001,2019-07-19,2019,7,July,Friday,No,Monsoon,Afternoon,Sunny,20.9,93.0,2.3,0.88,3.9,Incredible architecture that leaves you speechless completely,1.0,Positive,Medium,2.0,Yes,0.0,1-2 hours,Business,Yes,Yes,0.804
3515,PL0730,Qutub Minar,Delhi,Delhi,Historic,28.521298,77.182366,2021-03-01,2021,3,March,Monday,No,Spring,Morning,Clear,25.6,64.0,0.1,0.81,4.2,"Perfect spot for photography, loved every moment here",1.0,,Low,1.0,No,250.0,2-4 hours,Business,Yes,Yes,0.9045
3516,PL5296,Sarnath,Varanasi,Uttar Pradesh,Historic,25.373160000000002,83.02575,2020-12-30,2020,12,December,Wednesday,No,Winter,Evening,Heavy Rain,17.2,48.0,11.7,0.29,4.6,"Peaceful and serene atmosphere, highly recommended to all",1.0,Positive,High,3.0,No,75.0,4-6 hours,Couple,Yes,Yes,0.6185
3517,PL4354,Partition Museum,Amritsar,Punjab,Cultural,31.633187,74.869281,2019-12-10,2019,12,December,Tuesday,No,Winter,Evening,Sunny,11.5,59.0,1.2,,4.4,"Worth every penny, the view was absolutely spectacular",0.0,,High,3.0,No,75.0,Full Day,Group,,Yes,0.6515
